login_hour,session_duration,request_frequency,failed_login_count,packet_size_avg,bytes_transferred,port_number,protocol_encoded,device_trust_score
9,45.5,4.07,0,567.44,9.59,443,0,100.0
5,20.23,40.08,0,889.04,4.15,443,0,91.54
13,2.0,30.11,0,932.24,16.31,443,0,100.0
11,23.63,31.07,0,933.51,8.91,443,0,89.17
10,35.96,14.23,0,745.73,4.92,443,0,99.32
13,23.06,32.38,0,850.91,41.27,80,0,100.0
15,25.39,27.75,0,669.95,0.69,443,0,90.98
22,47.15,9.16,0,1134.96,8.62,443,0,94.57
7,31.6,39.24,0,1028.84,45.63,443,0,100.0
18,17.35,26.59,0,1016.59,11.74,80,0,86.34
17,40.53,21.04,0,958.82,13.46,443,0,81.86
10,32.97,21.22,0,903.95,0.33,443,0,100.0
14,7.82,4.85,0,551.13,0.22,443,0,93.07
12,36.43,30.93,0,926.66,0.37,8080,0,84.94
14,35.88,27.62,0,822.85,47.94,443,0,90.94
20,30.3,23.06,0,1052.67,38.88,443,0,95.09
16,43.38,37.78,0,961.48,4.07,443,1,74.31
16,19.91,11.16,0,910.08,3.44,8080,0,97.16
12,35.05,19.03,0,463.16,1.58,443,0,94.08
8,6.5,16.5,1,782.2,3.99,443,0,100.0
13,36.11,22.21,0,688.42,4.62,443,0,87.81
18,59.3,25.67,1,850.47,13.79,8080,0,100.0
7,15.08,29.3,0,716.89,20.12,80,0,89.55
9,18.6,21.53,0,744.81,13.73,443,1,91.39
14,19.35,16.23,0,891.81,10.4,443,0,92.81
10,31.95,41.86,1,713.57,14.52,443,0,100.0
10,14.05,49.12,0,824.32,13.41,443,0,77.61
12,36.32,26.43,0,496.12,6.46,443,0,94.95
8,42.7,17.43,0,633.52,4.09,80,0,90.42
10,38.02,39.75,0,931.21,3.32,443,0,89.71
16,3.47,10.53,0,553.96,11.37,443,0,95.83
8,44.93,21.65,1,1049.15,32.02,22,0,100.0
7,44.06,18.04,0,994.88,8.7,443,0,95.32
11,42.45,13.4,0,746.35,24.36,80,1,100.0
16,35.59,22.2,0,1399.75,0.14,443,0,87.49
13,33.3,16.36,0,1048.62,15.82,22,0,89.51
12,45.49,25.13,0,610.14,19.21,80,0,79.99
14,58.85,25.27,0,949.23,9.97,80,0,100.0
7,15.7,18.79,0,813.17,27.19,443,0,88.13
15,46.17,21.29,0,644.66,8.91,443,0,87.03
15,28.71,22.69,1,586.02,2.75,22,0,96.07
12,28.05,33.1,0,998.98,2.43,443,1,100.0
18,6.95,23.52,0,680.41,8.12,80,0,83.08
9,25.73,33.25,2,779.62,23.7,443,0,100.0
18,15.04,30.86,0,615.79,0.75,443,0,86.97
14,23.04,30.72,0,650.37,9.27,443,0,100.0
12,13.53,38.88,0,774.61,14.69,443,0,84.59
13,23.27,13.81,0,877.64,1.23,8080,0,97.35
13,23.91,20.27,0,282.33,1.24,80,0,90.43
18,31.45,42.63,0,803.38,4.56,443,0,78.74
9,5.78,22.43,0,650.78,3.2,80,0,75.84
10,8.32,3.15,0,1080.47,2.21,443,0,82.57
18,35.43,22.97,1,1388.55,2.22,80,0,99.93
11,18.04,26.35,0,728.14,1.4,80,0,70.57
17,46.12,1.17,0,455.55,9.44,443,0,93.34
20,33.38,38.34,0,823.38,11.65,443,0,92.47
12,39.1,17.86,0,758.91,12.14,443,0,73.18
16,51.16,28.29,0,1194.27,7.6,8080,1,82.03
9,25.35,22.74,0,1133.32,30.56,443,0,82.01
17,21.38,12.12,0,973.07,21.25,80,0,90.53
14,43.08,14.29,0,682.66,31.61,80,0,100.0
15,37.64,15.65,0,935.55,4.92,443,0,100.0
11,27.19,35.86,0,853.0,21.02,80,0,86.4
7,50.87,23.52,0,848.26,14.39,443,1,81.71
16,26.82,19.78,0,488.35,4.15,443,0,74.42
5,30.49,15.65,0,1012.36,1.13,80,0,86.21
12,30.32,36.96,0,821.56,11.48,443,0,81.01
17,15.98,39.64,0,779.83,1.47,443,0,89.64
14,31.16,36.85,0,679.97,3.48,443,0,90.02
21,50.95,29.92,0,641.28,6.94,443,0,85.24
18,36.67,27.9,0,863.45,11.39,22,0,85.45
11,30.47,12.84,1,450.17,26.07,8080,0,83.06
14,27.57,22.54,1,957.9,9.0,443,0,84.88
13,34.96,18.16,0,589.18,11.13,443,0,100.0
7,41.25,6.74,0,388.26,3.71,80,0,95.18
10,39.14,35.57,0,1164.38,11.62,443,0,95.31
11,25.02,18.04,0,628.38,5.76,443,0,100.0
5,34.87,36.96,0,655.57,19.44,80,0,99.24
14,37.2,33.82,0,1026.91,4.98,80,0,100.0
13,14.89,30.57,1,1170.89,6.32,443,1,95.88
7,32.52,31.13,0,493.4,5.67,80,0,92.05
15,2.42,18.85,0,608.77,16.67,443,0,84.09
16,37.24,43.58,0,623.46,30.73,443,0,81.76
14,39.91,25.43,0,986.96,3.96,443,0,98.82
12,41.21,28.02,0,1127.83,6.44,443,0,88.89
16,24.07,18.51,0,583.95,12.24,443,0,76.4
16,34.64,15.69,0,1082.95,22.57,80,0,69.07
15,51.36,29.77,0,658.19,6.81,22,1,100.0
10,51.21,27.18,0,867.22,1.15,443,0,80.14
15,29.56,17.11,0,545.71,4.6,22,0,83.14
18,32.09,10.62,0,775.61,7.99,443,0,100.0
11,46.66,12.3,0,777.78,5.4,443,0,77.91
22,7.49,36.96,0,736.97,2.06,443,0,95.31
11,25.15,18.87,0,876.99,0.38,443,1,100.0
14,50.03,21.61,0,598.59,11.63,443,0,100.0
11,44.63,39.5,0,623.26,49.25,22,0,85.53
14,35.54,13.78,3,887.57,25.16,443,0,89.88
7,7.41,17.73,0,1068.41,11.5,443,0,86.04
11,29.25,17.31,0,795.44,18.42,80,0,89.82
9,21.15,41.18,0,900.73,2.95,443,0,100.0
14,34.97,44.93,2,951.62,9.74,443,0,76.01
17,17.86,32.52,0,966.1,0.63,443,0,96.48
16,14.61,32.83,0,609.3,12.28,443,1,88.05
4,0.97,19.2,0,644.6,35.02,80,0,100.0
22,48.33,44.47,0,661.99,19.72,443,0,100.0
15,24.0,27.68,0,1185.73,7.65,443,0,85.93
10,32.36,33.53,0,901.64,15.55,443,1,88.89
14,29.97,23.94,0,892.66,28.81,443,0,98.93
14,13.99,22.32,3,873.25,2.43,443,0,99.83
11,11.11,41.63,0,535.84,15.76,443,0,65.28
14,14.92,30.4,0,1187.64,3.15,443,0,98.9
11,19.15,39.51,0,895.84,20.95,443,0,100.0
12,35.5,27.55,0,944.63,1.04,443,0,92.56
11,18.06,16.52,0,446.9,1.96,22,0,99.5
8,56.2,19.17,0,955.93,12.75,8080,0,100.0
14,45.41,26.03,0,728.76,1.92,443,0,92.22
16,42.13,18.73,0,535.44,1.72,443,0,98.14
16,28.21,13.93,0,609.25,8.11,443,0,90.13
17,52.71,37.01,0,547.02,18.02,443,0,89.48
15,26.73,19.55,1,543.64,3.13,443,0,83.38
11,29.53,26.38,1,812.11,18.4,443,0,91.73
17,32.55,27.96,1,722.65,16.5,80,0,100.0
8,40.53,19.12,0,866.81,8.65,443,0,80.98
10,39.55,39.51,0,1135.2,10.4,8080,0,96.17
10,22.87,13.83,2,774.1,0.41,443,0,93.21
18,22.01,27.62,0,351.02,4.57,443,0,100.0
17,39.6,27.46,0,751.61,3.06,22,0,100.0
15,40.73,24.46,0,1038.68,1.63,443,1,80.76
18,24.1,12.03,0,782.81,4.94,22,0,84.26
10,6.19,33.71,0,1105.87,4.38,443,0,84.8
15,26.89,32.44,0,890.59,13.05,8080,0,85.16
13,39.35,18.24,0,432.35,9.12,8080,0,86.02
17,57.08,32.07,0,821.92,24.43,443,1,93.47
13,12.03,28.75,0,859.4,1.57,80,0,81.49
12,23.6,12.19,0,1016.07,0.62,443,0,82.89
16,24.16,16.46,0,1163.93,7.65,443,0,82.09
17,50.34,36.38,0,981.55,0.01,443,0,94.93
11,29.48,28.09,0,888.1,15.5,443,0,89.36
13,16.39,19.36,0,935.24,7.05,443,0,87.59
9,38.38,16.42,0,766.4,6.7,443,0,81.58
4,23.93,19.85,0,507.42,4.5,80,0,73.96
14,11.63,20.56,0,808.3,4.7,443,0,100.0
16,16.61,16.54,0,873.06,5.64,8080,0,87.11
15,56.01,7.58,0,559.27,0.16,443,0,100.0
6,35.76,36.4,0,1065.32,0.87,443,0,97.73
12,31.62,34.71,0,1001.08,7.03,80,1,100.0
5,26.25,12.27,0,525.65,1.63,80,0,99.93
19,34.38,26.36,0,1073.17,15.09,80,0,91.59
9,34.2,15.98,0,738.34,3.21,443,0,84.02
19,34.38,22.38,1,644.3,1.03,443,0,80.23
17,31.72,21.55,1,1015.86,2.68,443,0,100.0
10,43.03,20.72,0,789.79,4.42,443,0,92.65
9,30.35,45.03,0,1179.84,0.36,443,0,96.17
15,15.33,20.6,0,629.42,1.53,443,0,98.15
10,20.81,16.92,1,453.67,3.91,443,0,93.56
14,0.31,17.37,0,743.91,3.72,80,1,85.28
12,60.4,35.44,0,957.84,16.11,80,0,100.0
6,42.94,8.48,0,614.57,18.53,443,0,88.02
5,17.55,17.37,0,533.98,2.15,443,1,90.91
14,25.77,39.47,0,845.79,1.32,443,0,97.17
11,20.45,27.44,0,507.26,10.06,443,1,89.41
11,53.14,26.92,0,861.34,16.33,80,0,71.82
16,8.7,46.32,0,731.88,33.17,443,0,100.0
18,31.72,27.46,0,898.89,0.07,80,0,100.0
12,28.37,17.92,0,523.23,5.34,443,1,71.69
12,42.4,22.18,0,1059.63,13.24,22,0,79.57
16,28.44,13.65,0,763.39,17.64,443,0,100.0
8,3.63,37.56,1,952.7,0.64,80,0,92.32
14,26.23,30.75,0,991.98,11.41,443,1,90.04
16,15.42,36.24,0,568.51,3.41,443,0,85.74
16,31.19,37.13,0,976.45,0.78,443,0,79.69
6,51.51,20.86,0,514.99,6.72,443,0,88.06
10,3.91,15.55,0,525.97,1.72,443,0,99.74
10,18.0,24.48,0,1192.8,13.36,22,0,89.84
14,21.71,16.27,0,1022.37,13.52,443,0,96.1
15,24.28,26.65,0,1214.73,18.46,443,0,100.0
19,41.1,36.32,0,725.96,4.74,80,0,84.2
12,27.4,23.32,2,820.49,0.13,443,0,93.03
12,36.24,26.5,0,905.47,3.01,443,0,100.0
18,20.61,24.06,2,797.56,6.31,8080,0,80.67
15,33.45,33.03,0,650.77,11.84,443,0,91.78
19,41.67,18.32,0,620.78,4.81,443,0,100.0
15,19.02,3.04,0,842.77,7.68,80,0,86.6
9,41.72,29.71,0,586.63,7.43,443,0,100.0
8,30.79,34.88,0,581.03,1.8,80,0,88.59
7,45.68,29.46,0,878.71,9.76,443,0,100.0
16,26.98,18.6,0,780.97,5.78,443,0,73.55
18,35.72,13.65,0,987.44,16.5,443,1,90.65
21,29.39,29.94,1,715.02,11.73,8080,0,75.21
17,28.56,26.41,0,683.75,1.18,80,0,82.99
18,33.88,23.74,2,884.71,6.71,443,0,82.93
11,38.05,43.22,0,637.6,12.12,443,0,87.33
9,11.26,15.53,0,668.37,0.91,443,0,78.12
17,51.5,42.75,0,676.31,15.73,443,0,89.28
15,2.11,25.32,0,758.06,2.51,80,0,94.6
14,19.73,6.64,0,1154.49,6.99,8080,0,74.68
15,28.59,23.21,0,524.64,28.23,80,0,83.65
15,36.19,34.59,0,1059.1,8.47,443,0,100.0
19,53.64,21.35,0,947.56,5.52,443,0,93.29
19,2.13,10.25,0,1113.4,0.07,443,0,71.82
16,22.38,23.35,0,1427.34,1.43,443,0,76.0
17,1.9,16.43,0,1086.29,8.64,443,0,92.26
16,30.47,29.92,0,985.13,6.81,80,0,91.01
12,34.08,32.73,0,537.5,4.52,443,0,84.13
17,53.86,14.44,0,562.76,25.67,443,0,100.0
8,31.81,17.94,0,872.04,4.04,443,0,100.0
18,45.66,32.57,0,460.38,7.7,8080,0,87.36
9,38.76,16.41,0,923.09,8.41,80,0,98.73
15,23.47,14.18,0,373.02,7.5,443,0,99.23
10,8.87,13.21,0,1030.45,6.49,80,0,100.0
16,34.13,28.52,0,735.66,4.11,443,0,83.6
13,7.62,28.09,0,825.32,23.94,443,0,100.0
7,49.43,18.16,0,650.33,5.99,443,0,89.31
15,27.57,25.05,0,420.29,7.52,443,0,94.22
11,47.93,40.27,0,1046.94,10.69,443,0,90.02
17,22.8,15.26,0,1067.14,0.7,443,0,88.6
14,34.03,5.48,0,729.7,15.2,443,0,92.78
15,33.14,29.55,0,932.39,7.18,443,0,78.14
10,29.32,23.9,0,721.82,10.71,443,0,70.29
11,23.51,17.9,0,857.7,14.78,80,0,87.87
12,35.89,31.52,1,951.83,20.72,443,0,81.2
17,16.11,33.39,0,911.02,4.98,443,0,95.48
20,11.86,2.92,0,1068.19,16.68,443,0,94.34
10,48.64,18.47,0,903.78,3.0,443,0,90.13
18,40.91,48.18,0,805.62,10.8,443,0,100.0
5,30.99,30.83,0,647.72,1.08,443,0,89.94
9,54.98,31.76,0,704.3,0.2,443,0,75.42
10,25.98,36.73,0,962.01,1.01,80,0,87.76
8,49.84,25.17,0,499.63,3.85,443,0,100.0
7,32.63,32.97,1,1021.16,0.32,80,0,71.16
15,14.63,32.18,0,743.77,9.96,80,1,89.06
13,57.72,30.39,2,636.28,3.81,443,0,95.75
15,44.86,21.78,0,580.26,13.33,443,0,100.0
16,28.18,26.72,0,934.87,0.47,443,0,100.0
15,40.91,19.12,0,797.07,2.44,443,0,91.33
16,23.94,25.13,0,1117.75,5.24,443,1,95.21
13,42.44,13.32,0,547.38,4.82,443,0,71.02
9,5.87,17.09,0,684.37,1.4,443,0,79.5
18,14.7,22.18,1,781.56,51.39,443,0,96.51
11,44.69,15.56,0,649.63,3.35,443,0,91.61
10,26.26,19.95,0,801.22,12.77,443,0,92.89
13,33.11,23.36,0,863.9,2.48,443,0,90.34
10,9.8,29.02,0,896.9,21.03,80,0,89.95
12,57.72,34.49,2,1101.23,4.91,443,0,91.03
15,47.86,20.36,0,539.31,23.12,443,0,79.44
15,26.99,38.35,0,867.55,4.18,443,0,87.71
10,23.93,34.39,0,670.61,0.09,443,1,77.56
12,45.44,30.04,0,886.0,7.28,443,0,83.8
18,59.74,26.54,0,886.27,7.44,443,0,100.0
15,44.31,28.19,0,602.62,1.28,80,0,88.19
22,62.58,36.87,0,619.77,2.68,443,0,95.96
18,16.16,37.24,0,902.33,15.3,443,0,91.15
18,17.71,38.35,0,804.68,0.37,443,0,86.15
8,12.17,25.41,0,756.08,6.72,443,0,79.91
17,36.63,30.55,0,931.6,7.56,443,0,86.0
13,32.63,38.44,0,946.34,11.67,443,1,91.83
11,27.72,18.76,1,694.07,0.38,443,0,95.8
14,42.14,21.82,0,629.59,8.81,443,0,91.22
17,48.48,25.16,0,547.62,0.03,443,0,96.49
16,7.12,34.0,1,806.69,3.08,443,0,74.8
10,21.05,34.15,0,515.37,6.93,80,0,98.67
16,42.3,22.69,0,819.89,24.22,80,0,78.72
11,22.98,9.91,0,1043.37,1.35,443,0,99.84
14,18.03,27.46,0,729.31,1.85,443,1,95.02
12,45.28,15.82,0,692.76,11.06,443,1,71.3
13,10.66,10.1,0,1199.57,4.7,8080,1,97.37
17,25.48,12.36,0,1101.94,9.77,443,0,99.95
9,34.93,28.26,0,647.08,59.73,443,0,100.0
21,21.39,38.61,1,827.8,43.33,443,1,82.31
6,41.75,25.39,0,865.74,4.37,443,0,91.79
11,21.47,27.11,1,840.73,7.01,443,0,96.94
15,51.13,36.83,0,1162.93,23.51,443,0,97.36
16,28.11,9.56,0,817.45,0.97,443,0,94.1
13,40.07,30.2,0,847.45,6.02,8080,0,85.73
13,41.19,24.88,3,937.73,4.74,8080,0,99.88
15,20.59,30.66,0,1037.98,3.49,80,0,99.94
13,0.8,20.17,0,987.38,51.51,443,0,88.46
19,35.41,16.82,0,907.62,13.23,80,0,82.16
17,31.08,26.41,0,488.26,4.92,80,0,82.72
17,38.34,41.49,0,702.37,17.66,22,0,100.0
10,26.6,33.61,1,963.88,6.73,443,0,99.51
13,23.54,19.92,0,850.08,20.62,443,0,89.8
12,60.13,11.59,0,965.23,3.1,443,0,88.01
9,7.91,8.18,0,1177.43,2.53,22,0,72.32
15,41.01,38.16,1,564.61,2.84,443,0,89.16
11,21.38,15.45,2,1027.58,7.73,443,0,78.09
16,24.96,21.74,0,733.93,3.44,443,0,91.59
9,25.24,38.21,0,987.07,1.59,443,0,100.0
20,17.95,8.86,0,791.76,52.27,22,1,80.2
10,38.57,39.92,0,1225.4,23.07,443,0,92.39
14,50.86,22.46,0,826.02,10.08,443,0,99.98
17,37.05,13.51,0,671.9,22.21,8080,1,92.2
11,31.55,22.53,0,883.97,27.41,443,0,84.76
17,15.2,17.77,0,864.79,11.27,80,0,90.1
9,37.75,29.41,0,1027.62,7.31,443,0,99.57
19,62.35,18.52,0,889.61,21.37,443,0,92.63
14,24.29,5.88,0,1295.01,8.39,443,0,89.97
11,24.36,22.79,2,777.72,1.36,443,0,100.0
12,21.58,11.43,0,780.08,4.57,443,0,95.15
17,22.66,27.04,0,679.22,5.9,8080,0,77.97
11,11.18,13.13,1,817.13,27.39,443,0,96.31
11,36.08,20.12,0,846.21,10.76,443,0,99.5
13,17.32,26.83,0,856.24,20.82,80,0,77.63
9,5.85,22.88,1,813.44,14.17,443,0,67.31
21,41.3,27.5,0,678.04,3.71,443,0,79.58
11,13.77,31.8,0,623.67,12.68,443,0,88.98
17,24.92,13.42,0,724.97,2.17,443,0,100.0
14,52.0,24.36,0,1028.31,5.24,443,0,81.09
10,8.86,8.3,0,1071.36,16.4,22,1,95.55
13,7.01,27.47,2,784.61,9.47,443,0,61.08
17,34.04,21.99,0,611.68,17.45,443,0,91.8
13,47.24,15.17,1,783.77,2.94,443,0,85.93
18,6.38,28.16,1,1218.33,13.85,443,0,100.0
18,36.12,36.73,0,999.79,2.26,80,1,71.08
17,38.71,20.24,0,910.15,7.88,443,0,89.85
12,0.89,15.55,0,992.54,5.68,80,1,71.02
9,41.98,26.65,0,1108.11,8.13,443,0,84.5
11,43.15,11.64,0,569.43,1.46,443,0,72.99
14,25.32,18.4,3,721.59,4.48,80,1,100.0
16,48.79,37.22,0,694.26,10.99,443,0,86.44
5,47.05,25.62,0,917.42,8.18,443,0,87.89
13,31.55,6.21,0,832.02,7.96,80,0,89.57
14,23.23,7.03,0,951.26,7.15,443,0,78.68
12,15.41,26.62,0,698.62,28.8,443,0,100.0
19,29.44,33.62,1,1074.39,27.27,443,1,96.4
15,38.55,8.82,0,786.13,4.47,80,0,99.18
19,25.14,29.5,0,938.91,4.34,443,0,77.82
13,2.96,38.3,0,1039.08,8.09,22,0,100.0
17,49.03,43.88,0,1023.02,1.0,443,1,100.0
20,32.85,28.31,0,872.17,3.61,80,0,87.68
19,24.31,30.07,0,963.87,2.62,443,0,98.95
9,42.86,3.67,0,1148.33,2.53,443,0,92.73
12,52.87,46.0,0,902.72,10.18,443,0,74.06
12,12.03,19.25,0,654.07,4.85,443,0,88.17
15,36.51,15.67,0,916.61,1.88,443,0,85.18
16,8.6,22.45,0,792.54,21.85,443,0,90.85
10,37.49,40.12,0,330.4,20.73,80,0,100.0
14,31.92,47.08,0,892.4,19.84,443,0,73.59
5,39.54,26.25,0,823.33,4.96,8080,0,85.56
19,22.51,34.98,0,1031.28,0.59,443,0,81.78
11,1.9,25.43,0,649.98,1.13,443,0,82.21
14,23.24,14.62,0,498.86,3.23,80,0,81.77
12,36.1,39.77,0,833.74,2.48,22,0,90.68
18,45.23,18.78,1,876.04,20.71,443,0,95.23
2,12.42,40.36,0,818.77,42.95,443,0,93.48
13,45.41,37.99,0,804.14,16.96,443,1,91.86
13,20.28,31.14,0,586.25,13.09,443,0,96.22
12,35.44,43.29,0,772.22,8.88,80,0,100.0
20,22.35,47.32,0,730.32,14.69,443,0,91.36
10,32.73,23.25,0,1014.54,29.38,443,0,100.0
17,43.38,16.91,0,875.87,9.2,443,1,99.64
15,11.59,6.36,0,744.4,1.68,443,0,100.0
19,19.8,47.45,1,1144.78,1.79,443,0,95.61
11,32.77,20.6,0,746.22,8.77,80,0,81.56
11,66.02,36.35,0,911.56,4.06,443,0,93.05
18,17.05,17.59,0,766.62,24.11,443,0,92.51
15,60.6,40.38,0,1126.23,9.46,80,1,98.15
7,60.07,18.0,0,817.37,11.29,443,0,81.27
11,28.54,13.08,0,823.28,0.06,80,0,100.0
15,25.53,22.91,0,772.03,6.91,443,0,90.05
17,19.62,19.68,0,839.3,5.64,443,1,98.39
11,28.98,30.96,0,1039.91,12.24,443,1,93.1
2,8.9,24.49,0,969.17,4.82,22,1,91.23
16,28.86,31.28,0,805.62,37.54,8080,0,92.34
9,52.45,22.09,1,1140.27,11.09,443,0,96.72
5,20.83,18.35,0,974.6,10.79,443,0,100.0
2,26.39,19.16,0,712.36,25.18,443,0,69.83
17,4.48,45.45,0,523.93,53.4,443,0,95.4
14,35.61,27.25,0,717.0,2.2,80,0,90.44
13,33.97,5.16,0,882.67,16.64,443,0,88.23
19,30.96,19.8,0,919.44,1.77,443,0,66.37
16,26.75,25.97,1,1071.83,6.11,443,0,95.8
20,25.61,43.45,0,581.09,1.06,443,0,88.75
8,37.53,35.29,2,712.17,9.76,80,0,81.66
13,29.57,15.78,0,564.47,6.32,443,0,90.42
7,34.72,49.18,0,532.24,9.91,443,0,87.07
13,33.22,24.69,0,674.44,11.33,443,0,72.58
13,46.85,37.46,0,873.32,9.66,443,0,90.88
16,40.15,13.45,0,954.28,3.48,443,0,95.8
14,32.89,1.02,0,610.33,18.14,22,0,84.51
16,52.78,10.92,0,638.14,8.02,443,0,92.62
16,36.3,7.5,2,444.04,6.73,443,1,91.08
22,49.57,46.12,0,842.87,43.48,80,0,100.0
12,39.1,27.15,0,653.57,3.33,443,0,88.96
10,2.37,15.75,0,1132.61,7.51,443,1,98.01
14,49.57,29.53,0,881.96,11.47,443,0,86.87
10,32.03,26.89,0,765.71,1.34,443,0,100.0
19,29.22,31.21,0,671.78,4.37,443,1,85.63
12,34.22,37.1,0,501.07,16.18,443,0,83.15
11,24.83,22.1,0,526.43,2.7,443,0,89.0
12,33.41,16.2,0,675.57,6.8,443,1,82.72
16,21.12,33.28,0,660.22,9.96,443,0,77.51
13,49.11,33.02,0,600.17,11.12,443,0,97.28
11,28.3,26.01,0,875.42,13.03,443,0,59.37
20,24.26,46.78,0,902.85,20.1,8080,0,82.82
10,16.13,20.62,0,708.27,4.99,22,0,76.58
14,34.03,16.0,0,1187.03,12.26,443,1,91.42
16,32.81,29.18,0,450.65,13.17,80,0,68.11
7,35.83,18.25,0,811.63,3.57,443,0,95.48
15,14.59,29.96,0,756.28,34.47,80,0,96.56
9,5.98,16.67,2,689.86,20.04,443,0,73.67
17,39.38,21.0,0,660.47,3.42,443,0,91.91
10,52.27,43.91,0,798.61,11.24,80,0,95.16
16,14.6,20.94,0,754.89,12.65,80,0,99.4
18,53.84,17.01,0,721.62,5.65,443,0,75.31
17,34.26,36.71,0,540.26,19.93,80,0,73.9
15,29.89,14.49,0,476.38,11.72,443,0,100.0
13,24.04,18.07,0,742.3,10.73,443,0,81.78
11,9.23,30.77,0,719.58,2.5,443,0,84.73
19,44.82,34.38,0,760.59,5.24,443,0,96.33
11,18.37,37.2,2,778.28,5.69,80,0,78.31
9,18.3,17.53,0,695.5,13.23,8080,0,87.34
16,44.88,30.96,0,757.52,9.63,443,0,98.92
10,1.76,20.34,0,629.29,0.9,443,1,75.79
10,7.15,18.94,0,1104.79,3.68,80,0,85.0
8,29.73,37.03,0,640.05,6.41,443,0,78.73
12,34.4,19.5,0,725.8,13.35,443,0,82.26
13,37.27,27.78,2,655.24,13.61,443,0,100.0
14,25.47,26.56,3,651.88,6.74,443,0,100.0
17,67.96,14.29,0,804.93,1.24,80,0,92.58
16,26.58,34.66,0,779.55,3.47,443,0,95.32
13,26.54,30.6,0,708.11,2.94,443,0,95.05
13,18.05,5.14,0,743.3,15.19,80,0,83.28
16,31.86,27.77,0,656.04,1.98,443,0,92.38
19,39.22,17.27,0,880.35,6.25,443,0,77.05
14,48.05,35.97,0,1211.04,11.11,443,0,80.41
12,7.66,10.55,0,625.03,33.46,443,0,89.13
10,26.31,21.44,0,878.79,71.83,80,0,79.39
8,36.7,28.62,0,808.99,30.56,443,0,77.27
16,38.81,25.54,0,933.73,12.67,80,0,82.88
16,30.1,32.63,2,939.36,13.72,443,0,100.0
16,38.14,9.82,0,841.08,14.24,443,0,100.0
13,17.87,41.52,0,792.04,19.85,443,0,89.67
19,53.37,30.25,0,713.11,30.32,80,0,95.82
12,44.89,38.6,0,647.01,5.9,443,1,84.37
17,9.83,33.74,0,780.63,5.39,443,0,69.34
13,13.87,24.88,0,543.08,6.17,443,0,81.06
11,14.3,12.16,0,681.23,10.78,443,0,86.92
16,40.17,19.36,0,1021.37,14.94,443,0,91.41
15,10.73,40.9,1,819.7,20.44,443,0,88.99
15,25.03,38.85,0,978.53,6.09,80,0,87.18
14,36.82,18.8,1,1093.93,4.52,8080,0,84.25
13,29.01,3.18,1,764.59,40.96,443,0,93.44
23,33.88,22.87,0,841.47,2.64,443,0,76.36
18,14.01,22.12,2,739.63,2.51,443,0,98.02
16,38.92,22.5,0,637.48,12.57,443,0,84.14
14,20.8,30.29,0,609.41,1.98,443,0,100.0
18,25.13,33.76,0,968.63,5.1,443,0,86.85
16,33.57,34.9,3,841.73,3.46,80,0,85.2
14,31.55,29.46,0,1169.32,1.85,443,1,84.37
12,30.36,6.99,0,994.41,8.67,443,0,85.3
13,18.74,21.59,0,653.76,4.68,8080,0,96.07
1,25.51,48.04,1,968.07,6.2,8080,0,89.58
14,30.03,28.74,0,738.98,2.18,443,0,99.87
12,9.37,28.68,0,1043.37,14.6,443,1,94.64
20,23.06,28.59,0,702.73,3.78,443,1,90.31
14,35.82,29.15,0,589.51,4.2,443,0,93.73
9,10.84,1.17,0,640.85,2.91,22,1,100.0
13,47.35,22.6,0,651.07,5.7,80,0,96.57
9,49.04,24.62,0,631.95,6.23,80,0,92.81
15,11.32,37.81,0,685.48,7.54,443,0,94.23
15,50.36,25.48,0,971.34,34.29,443,0,78.47
17,27.85,8.53,0,1159.21,23.51,443,0,100.0
10,36.28,29.3,0,533.96,9.4,443,0,95.28
14,22.55,16.96,0,1052.7,0.4,443,0,96.28
8,43.85,12.83,0,704.46,9.47,443,1,89.71
16,36.09,16.66,0,869.58,0.94,443,0,67.02
16,17.79,30.43,0,469.17,12.39,443,0,87.35
15,12.52,37.59,0,904.81,4.94,443,0,90.76
14,8.1,29.83,0,398.94,18.18,443,0,81.77
15,32.82,31.32,0,862.79,28.56,443,0,81.68
20,38.59,29.73,0,851.45,5.4,443,0,86.61
12,39.76,26.01,0,838.2,6.17,443,0,97.72
14,28.23,31.97,1,653.02,8.92,22,0,100.0
9,12.65,0.81,0,909.91,2.2,443,0,91.71
10,19.77,26.11,0,878.22,26.22,80,1,84.33
14,47.29,14.55,0,758.01,5.67,22,0,86.38
18,22.73,36.63,0,934.37,1.83,443,0,91.0
12,32.15,23.53,0,780.88,14.39,443,0,92.18
13,13.87,25.31,0,905.76,2.47,443,0,94.35
12,35.05,9.95,0,774.82,1.55,443,0,85.61
11,23.13,35.17,0,843.34,8.28,443,0,95.29
15,45.7,31.27,0,914.94,11.13,80,0,94.5
8,41.6,30.57,0,720.42,8.43,443,1,86.05
19,22.56,16.87,0,553.23,10.69,8080,0,72.81
11,28.1,17.26,1,855.22,1.23,80,0,81.15
16,21.73,27.24,0,1037.88,6.46,443,0,100.0
8,8.71,18.06,0,859.83,4.42,443,0,73.06
16,17.14,29.35,0,863.63,36.26,443,0,100.0
16,32.97,3.39,1,791.56,0.51,443,0,72.71
15,34.88,20.12,0,947.82,3.54,443,0,82.27
10,32.23,42.97,0,762.81,28.45,80,0,86.25
14,25.47,29.39,0,709.22,41.04,443,1,100.0
